userWallet,total_tx_count,num_deposits,num_borrows,num_repays,num_redeems,num_liquidations,total_amount_deposited,total_amount_borrowed,total_amount_repaid,total_usd_value,avg_time_gap,num_unique_assets,repay_borrow_ratio,log_total_usd,credit_score,score_bucket
0x0000000000e189dd664b9ab08a33c4839953852c,17,0,0,0,17,0,0.0,0.0,0.0,9.803600316664595e+20,698369.9375,4,0.0,48.334451557341694,117.12873876432506,100-200
0x0000000002032370b971dabd36d72f3e5a7bf1ee,399,250,15,4,130,0,9.459365814707707e+22,3.946000000007e+22,70024572850.0,3.7974947198482514e+23,28843.251256281408,6,1.7745710301539731e-12,54.2937987039215,333.33518900391323,300-400
0x000000000a38444e0a6e37d3b630d7e855a7cb13,25,7,8,5,5,0,1.0609617267610297e+22,11605000000.0,11613645226.0,2.300808111389683e+22,141408.625,5,1.0007449570012923,51.4901324598723,292.7554880893987,200-300
0x000000003853fcedcd0355fec98ca3192833f00b,8,8,0,0,0,0,4.542699271260783e+16,0.0,0.0,7.637631560497202e+16,97375.28571428571,7,0.0,38.8744490378511,284.5927269056615,200-300
0x000000003ce0cf2c037493b1dc087204bd7f713e,492,309,30,16,137,0,2.7418827529682684e+23,8.63397897875013e+22,3.3681345309004864e+20,8.908806796796658e+23,21732.24032586558,7,0.003901022389781245,55.14649745407127,282.15150302294586,200-300
0x0000000506063a51c6ce59906d8c40f7d7fe92a7,69,26,24,9,10,0,8.005480506185253e+23,5.979480506185252e+23,5.991795354062132e+23,2.7961352727990923e+24,38951.39705882353,1,1.0020595180240393,56.29028043588778,84.73838490435732,0-100
0x00000029ff545c86524ade7caf132527707948c4,47,12,12,12,11,0,2.7034675765792667e+24,1.2044886209729238e+24,1.2046779586262697e+24,9.991154302078428e+24,3952.8260869565215,4,1.000157193393154,57.56374236359626,317.5585831979887,300-400
0x00000087c4cebffb95746d1935de7fbcab092f40,250,86,62,45,57,0,2.000200538589319e+22,2.1000000001237225e+22,1.1798988409671995e+21,4.653640545421354e+22,34874.815261044176,8,0.05618565909036596,52.1945218721456,167.9078004837173,100-200
0x000000e28faa823d5b53ff6c2922c28335840375,297,107,66,63,61,0,2.330089260931603e+24,2.527773525784642e+24,1.7742433097249e+24,1.0141980241541862e+25,40049.32094594595,7,0.7018996328692698,57.57872550104639,245.83882218096088,200-300
0x000006eee6e39015cb523aebdd4d0b1855aba682,28,11,4,1,9,3,3.87628792744121e+22,2.310000000000175e+22,2.3100038412828127e+22,1.3913863045762614e+23,132142.14814814815,7,1.0000016628929167,53.2897577304129,239.07642411318758,200-300
0x00001bc47f0973f794f79c16121cee879e272d6a,4,0,0,0,4,0,0.0,0.0,0.0,53501440123.14357,1353723.6666666667,2,0.0,24.702974408694374,117.49277442416411,100-200
0x00002b503a75998c97508916a74fdb41934fa030,147,27,47,45,28,0,8.753846698080166e+20,5.887950000017831e+23,4.2674286930980197e+23,4.916297965137643e+24,74162.88356164383,7,0.7247732560713145,56.85459803302142,139.65665451756718,100-200
0x0000ce08fa224696a819877070bf378e8b131acf,14,3,1,0,10,0,2.500000001947075e+18,1.4170933200616298e+21,0.0,2.752414713056826e+21,503645.07692307694,4,0.0,49.36676555674415,122.23070615262104,100-200
0x00010a708585ba4812a1c5976182626c75cb7a6b,29,9,6,7,7,0,1.9839016972490038e+20,3.000000000008307e+20,3.004109486320188e+20,1.7701762219701177e+21,245363.25,6,1.0013698287706234,48.92536605493998,184.23733590143405,100-200
0x0003816b25fd3d6c112eb65c089760fa3f791947,4,1,1,1,1,0,5e+21,1.3e+18,1.3e+18,2.0134714836900525e+22,49.333333333333336,2,1.0,51.35673238452038,235.0770407373745,200-300
0x0003bbb966655dc0fbbb380797b07fc547e9ddc5,37,12,5,0,20,0,1.82000000022388e+19,915968086.0,0.0,5.5188052436019374e+20,242024.52777777778,6,0.0,47.75986325536664,218.47573914218822,200-300
0x0003f46779806fe779e7f30eec95dbdb4d45840b,24,8,6,5,5,0,2034568202.0,1945000000.0,1396327014.0,7156162418.178757,311214.3043478261,2,0.7179059197943441,22.691239699258002,234.1627039265463,200-300
0x0004849537dab5c33fc8c494d05313dfbe2d99f3,10,2,3,1,4,0,999090000.0,507497107.0,512437824.0,3378865539.19038,787470.7777777778,2,1.009735458452572,21.940805851105036,226.48913018676586,200-300
0x0004d4112ee696dabc22b221bef156ecdaeb1a59,6,2,1,1,2,0,2.5e+19,1.6e+19,1.6e+19,1.160979391772614e+20,75.2,1,1.0,46.200965812027945,307.05275817857813,300-400
0x0005696d4be2359526c497fe4a4c0620b41f2426,7,1,1,1,4,0,2.9350141e+17,592247574.0,592297200.0,1.5855481550360758e+21,9259.0,4,1.000083792660667,48.81521713955511,278.0139397937618,200-300
0x000a27ba176083e4b50177378cbe7469a00dd557,12,4,2,2,4,0,276526904.0,160000000.0,160082274.0,875371510.9244683,260661.63636363635,2,1.0005142124999937,20.590158939267695,176.47429738646622,100-200
0x000a3d1bef684a7c029267a26068de56b1c1b4dc,43,18,8,5,12,0,1.9281445079779706e+22,4.800000001338327e+19,13385125834.0,5.214410798787074e+22,53307.5,5,2.78856788130583e-10,52.30829814592289,169.09004704231677,100-200
0x000bc61d0a2dfee19346ad4d1fce2fa3c099e0cb,77,49,0,0,28,0,2.200213941459237e+20,0.0,0.0,6.214800187456193e+20,140136.63157894736,8,0.0,47.87863543427949,221.2607824999503,200-300
0x000c8e2871750f458bf1de8ab528dda09bc95db6,4,1,1,1,1,0,1.5e+22,2.356e+21,2.356e+21,1.5694711530185959e+22,20.0,2,1.0,51.107610763273044,117.42662437519513,100-200
0x000cdb5d7a2cda2947603f2993f05db57e3197dc,71,20,20,17,14,0,7.132457629292885e+16,971000000.0,921516338.0,3.619680607672737e+20,81640.55714285714,4,0.9490384531410907,47.338087651901446,253.28597443221196,200-300
0x000cef8f0ab0a2fadbecaeb92e8781ab3e04b01e,6,4,1,1,0,0,2.00272e+20,40000000.0,40108150.0,2.821056376025857e+20,529878.4,2,1.002703749999975,47.088813276112944,302.28735865926245,300-400
0x000deb0c92e6d3da7f77ed01b8473b3f7f4efc39,8,1,3,2,2,0,2.8256901933637283e+17,879000000.0,501890779.0,7.60406186167224e+20,994476.2857142857,3,0.5709792707622292,48.080384419885924,180.85471688825095,100-200
0x000df66a4ac5991f672ae2db1e8fc38f1e7d46d9,8,6,0,0,2,0,2.132617238514029e+18,0.0,0.0,1.0409410810581128e+22,250784.42857142858,2,0.0,50.696997235492894,287.3071291101932,200-300
0x000e840a3122ec28d0c29321db172375cb049762,10,5,2,2,1,0,3.837084420447951e+20,216908607.0,217048025.0,7.001900836899825e+20,252442.88888888888,2,1.0006427499670356,47.99788352020225,113.03641520756683,100-200
0x000e9bd1d42999446d60ff60f1fb3afb13604202,22,8,6,4,4,0,1.811265598809861e+19,35000000.0,35002269.0,1.0756333303618222e+20,8119.428571428572,3,1.0000648285714,46.124611492505665,163.00668411630875,100-200
0x000f4432a40560bbff1b581a8b7aded8dab80026,25,7,6,3,9,0,9.28472901901214e+18,17600000000.0,17614321013.0,6.687815264808567e+22,65319.5,4,1.0008136939204546,52.55715929938124,203.6808758207191,200-300
0x000f7f22bfc28d940d4b68e13213ab17cf107790,73,26,19,13,15,0,4.08263235352715e+25,3.431034019342126e+25,3.43160523316077e+25,1.504917014979466e+26,3392.402777777778,5,1.0001664844520408,60.27595017497726,305.4182917065684,300-400
0x000f908720f9ce164d90f4fc89459fab4442907f,96,32,30,17,17,0,1.5296965019179297e+21,7.935281590685303e+20,7.935551142167784e+20,4.652763195628202e+21,1231.1684210526316,2,1.0000339687356272,49.89174823160512,207.26283715614596,200-300
0x000fbfec300959d0f2f327728a889c1f5de8e2df,8,3,1,1,3,0,5.93233163408689e+20,1.4e+20,1.4004910116409685e+20,1.2212844026606673e+21,99181.0,2,1.0003507226006918,48.55419004689249,277.3444621718148,200-300
0x0011730224657eb527cf736039854c3a3f140e63,4,1,1,1,1,0,4.5e+21,7.39e+20,7.39e+20,4.504053578690184e+21,46.0,2,1.0,49.85926473944315,239.31761036860894,200-300
0x00120ea6fdbaf057eadc1bd149f957488444e92c,4,2,1,1,0,0,2.3675989569912272e+20,2608976.0,2608976.0,2.6112589171173923e+20,1572.0,2,0.9999999999996168,47.011534308648315,168.99784622004782,100-200
0x00129c4ce6be31b273de64c65ff3fcdd4706a002,231,101,24,93,11,2,1.1486621116412448e+22,4.923462755854999e+21,9.33385959030951e+20,2.810162514447535e+22,23291.534782608695,7,0.189579165176169,51.690114361865284,195.2279999845003,100-200
0x0014dfac19477a83d7354e6eaac28642c1959398,36,10,6,9,11,0,1.6993360966012305e+20,18156827224.0,18162323503.0,1.6955739131985817e+23,74532.54285714286,3,1.0003027114226617,53.487478414243746,484.30371789183437,400-500
0x001589fe1923c2118f34e4277f2ef650fcbf0161,30,19,2,0,9,0,4.14069156227058e+21,9.433796318126906e+20,0.0,7.354631136826289e+21,395577.5862068966,5,0.0,50.34961715432149,72.12150415230033,0-100
0x00159370cbe576b765a7fb2e78582e0cb563d445,19,10,7,0,2,0,1.437821754944003e+21,4.7553367600059154e+20,0.0,5.890549265381776e+21,99978.05555555556,5,0.0,50.127636200075436,346.23454897632075,300-400
0x00183135585d70a523d61b2e43037a7138b36906,54,15,13,10,16,0,1.5304922101147493e+21,1.4200272528224158e+21,6.407402824712977e+17,7.950981188305158e+21,93152.09433962264,6,0.0004512168912235846,50.427582293838185,167.17248929411565,100-200
0x00184e8aa1e95f491f2d9601e12b540092160ded,4,1,1,1,1,0,1.0235e+20,6.1e+19,6.1e+19,2.545810164276002e+20,24.0,2,1.0,46.986150794893724,236.80852539159545,200-300
0x0018583d7654803d2c59467e10dec5f70bbe1851,72,72,0,0,0,0,260000000000460.0,0.0,0.0,260583128623810.78,27009.408450704224,3,0.0,33.19394303801629,247.93869363445026,200-300
0x0018d044b946ede86b43bb3b964a45772a5abeb9,22,9,2,2,9,0,1.462827654263013e+19,1121816.0,1121820.0,6.3270480777277025e+22,219264.52380952382,3,1.0000035656462378,52.501705834823866,156.38776505888774,100-200
0x0019971fb18fbfc9108d90eb2cdd4d5a0a897eee,5,0,1,2,2,0,0.0,79209353.0,158517071.0,2.0383230351219124e+20,307012.75,3,2.0012418356705677,46.76382928806865,441.0898683029845,400-500
0x001bc3cfc3eed892dd6de07807333f2b05c5b4e9,32,10,6,7,9,0,3.914713099487479e+19,234424601.0,234555105.0,4.671078768495508e+19,64324.709677419356,3,1.0005566992518802,45.290506811569195,237.08346550904673,200-300
0x001bc97d92e1a30b02d4e75be25f06063555d556,45,12,10,9,14,0,1.1484504979413797e+23,54452832761.0,54495849398.0,2.144197389330805e+23,18721.659090909092,4,1.0007899797828481,53.72222244375302,170.21014005401503,100-200
0x001fbfc5e2b56d372d642f5f1b52b5cde4584779,6,5,0,0,1,0,9.189004126574749e+20,0.0,0.0,1.5199071840150306e+21,1179502.0,2,0.0,48.77293622272071,257.5876921304612,200-300
0x00246f7813397868b1beec56e1677efa47816dae,44,30,9,2,3,0,3.0379081544958256e+21,2.3568e+21,2.3593073098584406e+21,2.572913731758174e+25,42249.232558139534,1,1.001063861956229,58.509666329317454,262.3093116975227,200-300
0x00262ffcfda82b5582d1905ca05b849f196b0419,10,4,3,1,2,0,101169192.0,57074003.0,57090279.0,316651819.62846017,36100.0,2,1.000285173619222,19.57331337056583,282.70642730762563,200-300
0x002775390698ef16589bb22bba37ae7906ae2f36,30,17,7,5,1,0,8.138977148594979e+19,6.820172016650169e+19,3.2017201665016986e+18,1.5369928829545746e+20,60373.24137931035,5,0.0469448594358808,46.48152969394817,384.76713874312264,300-400
0x0027f7335d610f15b325baa5798414548720fcaa,13,6,2,2,3,0,2.0055276752177456e+17,1518992970.0,1519063995.0,6.465885047011034e+20,9735.0,2,1.0000467579517496,47.918241760957926,272.1003128580665,200-300
0x002aea16059a7d4bef638a03b61a9e80ef07e745,41,12,10,5,14,0,1.4306196595258766e+21,6.743817858193419e+20,15406926.0,5.497117863011503e+21,178545.625,6,2.2845999586541793e-14,50.05851088285735,198.93573459941038,100-200
0x002cd2707daccbd5f3f192a565fca0a2cea021a6,5,2,1,1,1,0,1.000000000005134e+18,2726309.0,2726309.0,3.5475873751569875e+17,389331.75,2,0.9999999999996333,40.41021434071292,164.1865883576521,100-200
0x002d2715b179d0db3e17cc28317a98f2f65e6884,253,98,64,38,53,0,7.932648299989014e+22,3.3426624892930284e+22,8.000894335516523e+21,3.495436539742931e+23,34932.38888888889,8,0.23935693062474606,54.21091541082419,216.63624296065376,200-300
0x002dcc4d0ad0bdce1c444ad0bb4d51ac7e61d62b,29,5,5,16,3,0,1.52000000000005e+22,4500000000.0,1380602617.0,7.541229326272732e+21,397271.6785714286,4,0.3068005815555555,50.374672162224876,83.08331147195072,0-100
0x002de04d579930686698abab5f48bda0b24fb9fc,85,32,13,15,25,0,9.561601228095397e+21,42533281825.0,42583466718.0,7.859743557682642e+22,82631.25,7,1.0011798970323165,52.71862602552884,175.86953747738795,100-200
0x002e5e69ae7c8999834ee24aeb5c26ad05433820,4,1,1,1,1,0,2.1457e+22,2.5e+21,2.5e+21,2.1362680444691442e+22,44.0,2,1.0,51.41593244807755,238.18597549088284,200-300
0x002e7ea05d6721a04cd36ab5e9f2c72338d7f7f3,6,1,0,0,5,0,15000000.0,0.0,0.0,8.534885004098259e+19,1243257.0,3,0.0,45.8932786495918,146.98413186513568,100-200
0x002f93d5a1ca66a2a64b490bd0a0291c1a1c02b6,108,61,26,12,9,0,3.8119796786499373e+21,1.500000000029125e+20,2509969106.0,9.187527422387507e+21,84943.30841121495,6,1.6733127373008433e-11,50.57213380215912,176.95914701204305,100-200
0x00301da1d3b20fd6b8451a791a8b1a5e20599fb8,58,35,23,0,0,0,9.647786848111267e+21,4.95000000000615e+21,0.0,2.121376546654437e+22,61654.350877192985,6,0.0,51.40893723829914,257.3680851466684,200-300
0x003064605a8677d5b2e8def620ac67d8f1f1b5ed,3,1,0,0,2,0,197000000.0,0.0,0.0,393717960.9070391,1439000.0,1,0.0,19.79114537820838,235.9859214990025,200-300
0x0030d58fd7c5af92c6e9bbf4d06255b6a9d1490a,67,37,11,11,8,0,9.440670629086128e+22,5.404812000007117e+22,5.417605170497536e+22,2.976292601243015e+23,95750.90909090909,6,1.002366996389588,54.050135571310925,143.6257439548256,100-200
0x0030ee334630838ea4dee0b4b6ecbc973529031f,16,8,7,1,0,0,4.145e+21,5.500000000038e+20,1806279483.0,4.764599124340684e+21,426478.73333333334,3,3.2841445145227643e-12,49.91550035723759,132.6585636590532,100-200
0x00329e92ed6fd0a0ef76da9c476d51faeb6b26a0,523,179,154,148,42,0,2.0523579688830937e+24,3.7556284400034154e+24,4.3384332154270616e+23,1.0123237641123642e+25,17178.28544061303,7,0.11551816918883265,57.576875769563536,166.4492999015838,100-200
0x003325d3054cd7668fb16f19ea11bae6d02a474c,5,0,0,0,5,0,0.0,0.0,0.0,2015703479007.5947,145695.0,2,0.0,28.331989371494682,210.62532259994953,200-300
0x0034baeeb160a5f1032b6d124d3e87cc94d74e62,162,59,45,21,37,0,5.283732265103468e+25,3.49646e+25,3.500299846516112e+25,1.9122486828765914e+26,13166.447204968945,2,1.0010982097653376,60.51549228828277,238.44623924184,200-300
0x0034daf2e65f6ef82bc6f893dbbfd7c232a0e59c,5,0,0,0,5,0,0.0,0.0,0.0,1.4421785198227436e+23,665960.0,3,0.0,53.32561197021767,151.06052199296718,100-200
0x0035e2e614e53a5ebf5a518dede926a7fcec4f91,26,14,8,2,2,0,1.4043899585496102e+21,3.332233623786781e+20,913894665.0,3.1221706320070857e+21,72253.36,3,2.742588810329096e-12,49.49281542818547,182.52647782800886,100-200
0x0036534c48a754163f0f446601f36bcfda840f57,27,7,8,7,5,0,6.764733088455185e+20,1.6500000000125e+20,1.5004200209250887e+20,4.459840331740032e+21,42799.692307692305,5,0.9093454672204375,49.84939991820781,102.00778517722924,100-200
0x00368bb9dba2ee83f3553feae59710b9c3743e09,11,9,1,0,1,0,6.009616576102522e+20,5e+20,0.0,3.452941602217796e+21,327001.6,4,0.0,49.59351345895266,151.11656109457408,100-200
0x0036a3f98bc84afb07fe42421f5a14cfe3c33219,43,9,14,14,6,0,1.8875272977127176e+21,2.020000000002401e+21,1.4002145576161924e+21,7.879359411046656e+21,115661.30952380953,5,0.6931755235715485,50.41853356042591,159.57870202190085,100-200
0x0036bc671c03460dec7d0ab24f45df0cf33d042b,12,4,2,2,4,0,1.4036387132020115e+21,4.274986215513806e+20,4.311109504544958e+20,3.733958854360614e+21,550478.9090909091,3,1.0084499194172982,49.67175597874808,246.349270694944,200-300
0x0037aca1c1c45787a95c11dfaabed6308dc2ff80,9,3,0,0,6,0,49613617892.0,0.0,0.0,99402601596.98337,537800.75,1,0.0,25.322444123284374,256.32028706051494,200-300
0x0037daf6fb154db55110ced85cb4ba9e1204ca17,28,7,13,0,7,1,3.863706220943507e+19,6.304403429841318e+19,0.0,1.5545770111496667e+20,216054.44444444444,6,0.0,46.49290534995509,174.29357015640133,100-200
0x00389de87cae34a6f89e13cc8225c4984add8b37,610,328,100,76,106,0,1.484552936699508e+24,1.258220767454138e+24,1423714851667.0,5.182769764854272e+24,8267.863711001643,8,1.1315302437327591e-12,56.907381848865256,226.06989579654245,200-300
0x0039e762ecd8e8f074e93575dc395abfce4ef8b6,6,2,0,0,4,0,9.960000000008995e+21,0.0,0.0,1.9022779035790386e+22,47934.8,3,0.0,51.29992411055929,117.42663858143995,100-200
0x003a85c562730b196f7cba202a2515f2ff855736,177,131,22,12,12,0,3.9775195071961014e+23,5.000000000323199e+21,5.000087055004989e+21,2.5998366604779553e+24,50239.44886363636,7,1.0000174109363569,56.217490852017995,154.94724276653017,100-200
0x003a969ef82e876824b4131a1bbafbdb46a2ca90,13,4,5,4,0,0,1.73e+21,885864724.0,886027497.0,2.427943365151855e+21,16795.916666666668,3,1.000183744758753,49.24133150008017,460.0004070779503,400-500
0x003ae6c26a2655eb54c1e53b03a266d97f3512e6,43,39,3,0,1,0,4.036479248781379e+20,7.250002020928938e+19,0.0,7.028632390668629e+20,163242.47619047618,4,0.0,48.00169400775536,236.42612483609616,200-300
0x003b2816d976cebbf0cadec981ff59286b6d7f2f,4,2,0,0,2,0,141678625.0,0.0,0.0,283874628.53451496,560178.0,2,0.0,19.464043253358813,274.7502628148047,200-300
0x003be39433bde975b12411fbc3025d49d813a84f,4,0,1,0,0,3,0.0,735469.0,0.0,732131.7130665956,932580.0,2,0.0,13.503717078513773,253.25722861053924,200-300
0x003e41b4f19f27ab2a07c19abe2d99ecb492ce62,6,0,1,3,2,0,0.0,1705879701.0,3412015169.0,6.916857888123285e+21,31382.8,2,2.0001499326123926,50.28824855697706,272.14075852534626,200-300
0x003e9a119439ef34de3237034cee95675b01d5d4,31,6,9,8,8,0,1.246863390918914e+19,17349700000.0,14071128198.0,5.429912149045649e+22,265049.3,3,0.8110300580413494,52.348795000871014,247.68864694039388,200-300
0x003edfecb016131dbd485c72f3b6f2e98a1429d9,144,59,50,16,19,0,1.0414436621635265e+21,5.132498204372299e+20,1069320800.0,1.2660641113869606e+21,24938.685314685314,4,2.0834314156974502e-12,48.59019991622071,159.42392161838671,100-200
0x00402e826833fbeb6f67072f3df3c8554a0b10e6,39,19,3,4,13,0,2.0838286423165905e+21,17000000000.0,17023583187.0,9.117203585504096e+22,72539.71052631579,5,1.0013872462941176,52.86703517853989,228.65290508290587,200-300
0x00405f7b768a9a6b81e8060a17f0550501acf6be,144,87,40,0,17,0,30081600471.0,7.740167788329321e+18,0.0,1.6879719934301676e+22,34302.3006993007,2,0.0,51.18039985033532,176.75037808328935,100-200
0x0040daac32d83c78546ae36da42a496b28ab09e1,6,6,0,0,0,0,1.156e+21,0.0,0.0,2.1117604116621547e+21,1062826.6,2,0.0,49.101808870836166,344.08762457347564,300-400
0x0041dac13d9365b4d695fb612950dc71884f8db1,154,43,34,55,22,0,3.0359001840628096e+21,8.71319800000607e+20,6.551913297126152e+20,9.364361932409032e+21,28961.385620915033,7,0.7519527614455206,50.59119815323137,121.28266746731686,100-200
0x00432beb667c8908a74f35fef62882b502347e61,3,2,0,0,1,0,20833601.0,0.0,0.0,41673233.56179745,161375.5,1,0.0,17.545369623659383,234.66923863351965,200-300
0x00433d27687ff685d3871395d7fedfd42b1c3529,30,29,0,0,1,0,1.3509901083194155e+20,0.0,0.0,1.988072798876226e+20,241402.72413793104,3,0.0,46.73886758659786,201.19049629530943,200-300
0x0043f8113eb1257bc6314fe0434eec0d9bac3837,8,7,0,0,1,0,1.28224e+20,0.0,0.0,1.8117945362479976e+20,651186.0,3,0.0,46.64601967048089,271.7187746575108,200-300
0x004403abb2246c48ac770e30e7b36e3b16e152a1,12,3,5,3,1,0,6.125292574661702e+18,2225060000.0,2226910929.0,3.97105053253164e+21,184792.45454545456,3,1.000831855770181,49.73331763033511,262.4442000654831,200-300
0x0044803a27c6c45babd3fb7affb80b3f913579d7,67,33,13,6,15,0,9.601353562399687e+19,3.000000000098e+19,3.007754107128232e+19,1.4126672108671342e+21,116491.43939393939,7,1.002584702343326,48.69976650928209,246.82501601348238,200-300
0x0044f0ab1281b2bc850bfa39123dec1e8e09001d,49,10,23,7,9,0,1.851477411964053e+19,4.50000000003263e+21,1.0000000000163032e+20,5.078479060220261e+22,155608.58333333334,6,0.022222222222423378,52.28188386503655,263.5809462844706,200-300
0x00452d3fd0e6bd68943b30af56a8df4eb7685387,6,1,1,1,3,0,2.624e+20,223270563.0,223289236.0,4.4741193812345455e+20,589029.6,3,1.0000836339540156,47.55001140592646,286.25464481007583,200-300
0x00481898361901f3e49bfe3e40872d09e93c2c11,6,3,0,0,3,0,2.5130527946230078e+20,0.0,0.0,7.358379422212029e+23,447763.8,2,0.0,54.95529686015962,116.66206183526735,100-200
0x0048e6fd005224e7e9f00058c630307f0710a84b,140,70,36,16,18,0,3.956485467566897e+22,2.074214288533697e+22,7.538711787646099e+21,8.732303624428708e+22,51204.1582733813,7,0.363449033656757,52.82390125541677,195.67701958064302,100-200
0x0049436d8c3da52d604cdc390e45026b2662d7f7,12,3,5,4,0,0,3.971739029083774e+22,1.1003000000012001e+22,6.003965807461202e+21,7.443245325321662e+22,375698.36363636365,5,0.5456662553353316,52.66417899924661,264.8755338802098,200-300
0x00495585ecf70ad7dd71797c2a22951ed92b9a24,30,17,2,3,8,0,2.397152904600293e+20,3.0010680291871015e+19,3.0055717765930496e+19,6.452126075078904e+20,122211.24137931035,6,1.0015007148662232,47.91611156041777,150.40946811667436,100-200
0x0049d23daaafeaac69e336ffe9dcb9ca14dac781,91,27,20,18,26,0,3.4311653889900798e+22,2.505065430378419e+22,2.5034047277744855e+22,1.1894974692318525e+23,14559.222222222223,4,0.9993370621845663,53.13298806203179,182.7002484778005,100-200
0x004afb002e3fb33c833fc16b6b63103bbf97312d,13,5,3,2,2,1,1.951435824807425e+22,5.600000000005511e+21,2767268030.0,2.467058612216605e+22,215652.58333333334,4,4.941550053566565e-13,51.55989864163282,198.41036062754844,100-200
0x004bac9f45af6848ffbdf0dec8f47023ccd7a138,4,2,2,0,0,0,218148265486804.0,2.881908483072319e+17,0.0,7.645896684514004e+17,476721.6666666667,3,0.0,41.17811570372413,186.55248859714197,100-200
0x004ce54398cc569a622bf5a99ae857306243c8ec,88,48,14,9,17,0,547840475027.0,499800000000.0,499969487883.0,2098764888131.7961,67513.86206896552,1,1.0003391114105642,28.372370139122552,175.53146564241248,100-200
0x004d71c111862702272e6beccdaafb07c9b96c37,276,85,63,63,64,1,2.0611180658146496e+24,2.3451518829394142e+24,2.380990381636643e+24,1.1313680165551122e+25,26557.752727272727,7,1.015281952080779,57.68805485946839,207.05510303570105,200-300
0x004f137c71b3003c7915bd6aa3a4f57e334a738e,5,0,0,0,5,0,0.0,0.0,0.0,2.745282855113601e+21,9991.75,3,0.0,49.36417106628504,189.00487944063082,100-200
0x00515e4f8a5c52a526f48c3ea07238143e2c04fc,68,26,21,21,0,0,2.54468e+21,9.719000000072443e+19,9.722999847260488e+19,2.813788936084443e+21,109538.80597014926,7,1.0004115492528052,49.38881890380903,223.78412204163502,200-300
0x0051e6e6cde6392c01b4cf6b97d9f5c50ec9817c,42,8,6,18,10,0,5.6482260981339505e+19,2.899415508349379e+20,5.799463765976349e+20,5.364135178716675e+21,115361.46341463414,6,2.0002182333907537,50.034022119079886,21.14043004649408,0-100
0x0051ed91501bdefede70975ec9459a0dd3c5657b,3,1,2,0,0,0,1.4755088912075304e+16,1e+19,0.0,5.643137790040947e+19,492.0,2,0.0,45.47955702344586,304.65195469464123,300-400
0x00526e91ec022d8596bda04092071c1da6b5322e,7,2,2,2,1,0,3.091777035821351e+20,5.0008e+19,5.0009526928872866e+19,4.1021111739486673e+20,54626.833333333336,2,1.0000305336920665,47.4632036215404,168.14555776271305,100-200
0x0052c9f2cc95f743412d6daaf3c93bcd1793479d,9,3,2,2,2,0,9.995377221235593e+18,2.005e+18,1823546447145775.0,4.332281100009552e+19,14.75,3,0.0009094994748856733,45.21521098311928,54.14773848984688,0-100
0x0053b5daa6d4c2e3d16f2b9c10dc04e92b14a818,57,14,15,10,18,0,7.023919501490102e+21,7.400000000031437e+21,31448798555.0,1.7066429525858732e+23,174268.60714285713,7,4.249837642549513e-12,53.493985394180605,245.10963376480353,200-300
0x00561a0d394a2cad87c811615f72b61cb0ed3faa,6,2,1,2,1,0,3.9919999233199996e+21,1250000000.0,1250374694.0,6.362956131562404e+21,186395.8,2,1.0002997551999993,50.2047800228008,152.26753439466736,100-200
0x005661a7a441451fafdccd579905a7dbc79fd538,61,11,19,19,12,0,5.968301103307496e+18,3694467744456207.0,755442765044057.0,2.563600400542195e+19,17789.65,6,0.2044794588280406,44.69052944377687,83.81332418458119,0-100
0x0056bcfe33f5c6dfa62b6d3d3cf5a957429828bb,4,2,0,0,2,0,4.414467304508297e+18,0.0,0.0,2.30286209985874e+22,8318.0,1,0.0,51.491024786433975,239.67260630577292,200-300
0x0056d1fd2ca3c0f3a7b6ed6cdd1f1f104b4bf9a9,17,6,2,3,6,0,2.6750000000020993e+22,1.2e+22,4.877378787478327e+21,5.207265790820219e+22,611425.5,5,0.4064482322898606,52.306926963651996,115.6165822909713,100-200
0x005711ac01b67981d6b627c09470cce29dbd3353,4,1,1,1,1,0,4.999e+21,1.2e+18,1.2e+18,1.9009500870755427e+22,54.666666666666664,2,1.0,51.29922585288938,230.9573672548638,200-300
0x0057b22d4385adfbc48a6581b141e04acdaf7768,4,3,0,0,1,0,667861626.0,0.0,0.0,1346100825.0497477,1890591.0,2,0.0,21.020477973275636,228.71285714011847,200-300
0x0057bd83a142da84b6404616c683e21e7dd6fa5f,45,20,3,19,3,0,2.963320523491728e+20,4.5000000000425e+20,404232168.0,8.068253506946884e+20,140107.95454545456,4,8.982937066581828e-13,48.139638900766656,246.74440622263194,200-300
0x0057dbd2cb881113aa7b55e4ce62af8234519e01,14,4,4,2,4,0,1.7695432439752816e+21,3.116364520103731e+20,3.118089973248756e+20,4.1766973562013467e+21,60353.46153846154,2,1.0005536750062114,49.78380778094131,191.91949965673348,100-200
0x0059221c8444995878e9a82b0b2d732fb3da913e,7,1,0,0,6,0,100000000.0,0.0,0.0,7.260257395264044e+19,302086.8333333333,3,0.0,45.731532048988214,28.72444397483491,0-100
0x005a61772557bef9a3e65a7b87eaccce34f2700e,3,3,0,0,0,0,1265163.0,0.0,0.0,1264965.9591543004,423792.5,1,0.0,14.050556560557032,247.13614733268716,200-300
0x005a945c426fe1f2eb3c4b04585a2427f7a032a8,15,9,3,0,3,0,8.396237103643914e+20,3.246578475605661e+20,0.0,1.2162249365797428e+22,466026.14285714284,4,0.0,50.85262379304607,487.93802967239264,400-500
